name,age,overall,potential,diff,hh
Felix Götze,23,68,76,8,young
Arnaud Nordin,23,73,78,5,young
Nathan Tella,21,67,79,12,young
Armando Obispo,22,73,81,8,young
Max Bird,20,70,78,8,young
Gavin Kilkenny,21,66,75,9,young
Adrian Fein,22,69,76,7,young
Gonzalo Villar del Fraile,23,74,81,7,young
Marcelo Weigandt,21,71,80,9,young
Domingos André Ribeiro Almeida,21,71,79,8,young
Ousmane Camara,18,65,79,14,young
Jesús Vázquez Alcalde,18,67,82,15,young
Thierno Baldé,19,66,78,12,young
Cristian Volpato,17,63,80,17,young
Lewis Hall,16,59,80,21,young
Joel Pohjanpalo,26,73,74,1,young
Ryan Thomas,26,73,74,1,young
Ulisses Garcia,25,71,74,3,young
Sergio Herrera Pirón,28,79,81,2,young
Richard Neudecker,24,68,72,4,young
George Pușcaș,25,67,70,3,young
Ben Sheaf,23,71,79,8,young
Ryan Manning,25,72,75,3,young
Diego González Polanco,26,72,75,3,young
Kenneth Paal,24,69,75,6,young
Marko Pjaca,26,75,76,1,young
Josh Pask,23,63,68,5,young
Braian Cufré,24,72,77,5,young
Ayrton Lucas Dantas de Medeiros,24,75,79,4,young
Andre Dozzell,22,67,74,7,young
Carlos Cuesta,22,72,79,7,young
Lewis Travis,23,72,79,7,young
Thomas O'Connor,22,65,71,6,young
Harry Darling,21,67,75,8,young
Jeremy Ebobisse,24,70,74,4,young
Nathan Holland,23,64,73,9,young
Felix Beijmo,23,68,74,6,young
Tymoteusz Puchacz,22,68,75,7,young
Rekeem Harper,21,63,70,7,young
Erik Botheim,21,68,77,9,young
Tyler Magloire,22,62,67,5,young
Afimico Pululu,22,68,77,9,young
Leonardo Rodrigues Lima,22,71,78,7,young
Reece Hannam,20,55,67,12,young
Enrique Gómez Hermoso,21,66,77,11,young
Tatsuya Itō,24,65,69,4,young
Callum Wright,21,65,75,10,young
Brandon Bye,25,71,74,3,young
Dong Jun Lee,24,70,73,3,young
Callum McCowatt,22,65,74,9,young
Kamal Sowah,21,71,80,9,young
Víctor Gómez Perea,21,70,80,10,young
Valery Fernández Estrada,21,69,79,10,young
Anthony Patterson,21,59,69,10,young
Harrison Burrows,19,66,77,11,young
Ellis Simms,20,67,80,13,young
Alex Méndez,20,66,78,12,young
Shinta Appelkamp,20,69,79,10,young
Reece Devine,19,62,76,14,young
Juan de Dios Rivas,21,67,78,11,young
Jacob Ondrejka,18,63,74,11,young
Henrik Skogvold,16,54,72,18,young
Killian Lokembo,19,55,69,14,young
Aneurin Livermore,18,55,67,12,young
Burak Bekaroğlu,24,62,68,6,young
Geovani Júnior,20,63,75,12,young
Mathias Løvik,17,55,72,17,young
Jesús Hernández,17,56,71,15,young
André Filipe Rio Liberal,18,63,75,12,young
Till Schumacher,23,65,69,4,young
Connor Pye,17,54,67,13,young
Deji Elerewe,17,53,68,15,young
Dominic Schmidt,20,58,67,9,young
Gianluca Schäfer,18,56,70,14,young
Julian Gaines,18,53,68,15,young
Matías Fredes,18,58,72,14,young
Brais Rodríguez Blanco,18,54,73,19,young
Olisa Ndah,23,68,76,8,young
Daniel Benke,18,52,65,13,young
Franco Schädlich,17,56,73,17,young
Bamo Meïté,20,61,70,9,young
Flavio Bianchi,21,62,73,11,young
Laurens Serpe,20,59,70,11,young
Ivan Filipović,26,66,70,4,young
Mohammad Mohebi,23,67,73,6,young
Philipp Strompf,23,63,68,5,young
Tiago Manuel Maio Matos,20,63,72,9,young
Félix Ofoli,21,59,74,15,young
Marvin Çuni,19,61,71,10,young
Sonny Cox,16,54,77,23,young
Abdulrahman Taiwo,22,61,69,8,young
Heron Crespo da Silva,20,60,68,8,young
Owen Dodgson,18,58,70,12,young
Justin Smith,18,59,74,15,young
Facundo Altamira,19,60,69,9,young
Enzo Philibert,19,59,72,13,young
Bongokuhle Hlongwane,21,63,72,9,young
Emil Özkan,17,53,67,14,young
Pablo Vaca,19,61,74,13,young
Leonardo Mosquera,20,61,70,9,young
David Mateo Mejía,18,58,76,18,young
Lenín Ayoví,19,59,73,14,young
Nicolás Siri,17,62,74,12,young
Andry Vera,17,60,75,15,young
Flavio Alcedo,18,57,72,15,young
Yamir Ruidíaz,19,57,71,14,young
Brynjar Johnsplass,17,54,72,18,young
Michael Weier,24,54,60,6,young
Saqer Al Enazi,22,52,59,7,young
Luiz Skraback,18,61,72,11,young
Oliver Ross,16,56,74,18,young
Emmanuel Ogura,19,57,70,13,young
Chris Conn-Clarke,19,53,63,10,young
Riccardo Ciervo,20,58,68,10,young
Dalton Wilkins,22,58,64,6,young
Kota Takai,16,54,72,18,young
Mohamed Belhadj Mahmoud,21,60,70,10,young
Henry Hore,21,54,62,8,young
Einar Iversen,20,57,71,14,young
Jon Irazábal Iraurgui,24,63,70,7,young
Damián Fernández,20,65,74,9,young
Lazar Ranđelović,23,68,73,5,young
Damian Michalski,23,64,68,4,young
Fuchi Honda,20,63,75,12,young
Ted Tattermusch,20,57,66,9,young
Fabián Ángel,20,63,76,13,young
Pape Ndiaga Yade,21,67,74,7,young
Cameron Duke,20,57,68,11,young
Andrea Colpani,22,65,73,8,young
Ramiro Ruiz,21,66,77,11,young
Kerem Kalafat,20,62,71,9,young
Daniel Szelągowski,18,62,77,15,young
Pablo Barredo Calvo,17,61,74,13,young
Nikola Šipčić,26,68,71,3,young
Raffael Behounek,24,67,72,5,young
Kevin Andrade,22,64,74,10,young
Mohsen Abdullah,26,57,60,3,young
Enrico Del Prato,21,66,77,11,young
Marcel Wędrychowski,19,61,77,16,young
Michell Rodríguez,20,62,75,13,young
Jay Bird,20,55,67,12,young
Morgan Whittaker,20,61,73,12,young
Sergio Carreira Vilariño,20,64,77,13,young
Cristóbal Montiel Rodríguez,21,62,74,12,young
Reno Piscopo,23,67,73,6,young
Boubacar Traoré,19,64,75,11,young
Ondřej Mastný,19,56,71,15,young
Sagir Arce,19,58,70,12,young
Vincent Trummer,21,64,71,7,young
Jacob Mensah,20,59,64,5,young
Rodrigo Rivero,25,68,69,1,young
José Florentín,24,68,73,5,young
Federico Martínez,25,71,72,1,young
Thiago Cardozo,24,65,71,6,young
Guzmán Corujo,23,72,79,7,young
Mathías Laborda,21,67,75,8,young
Luis Segovia,23,69,75,6,young
Washington Corozo,22,70,74,4,young
Luke Brennan,19,59,75,16,young
Douglas Martínez,24,59,66,7,young
Raphael Borges Rodrigues,17,54,69,15,young
Vítězslav Jaroš,19,65,78,13,young
Jeakson Singh,20,58,73,15,young
Shaowen Liang,19,52,72,20,young
Ricardo Dinanga,19,53,68,15,young
Roko Baturina,21,64,73,9,young
Aritz Arambarri Murua,23,64,73,9,young
Ignacio Pastor Alemañ,18,59,77,18,young
Anderson Julio,25,69,71,2,young
Harvey Cartwright,19,56,69,13,young
Robert Kenedy Nunes do Nascimento,25,77,78,1,young
Ibrahima Diallo,22,74,82,8,young
Josh Dasilva,22,72,80,8,young
Lloyd Kelly,22,72,80,8,young
Juan Foyth,23,77,82,5,young
Álex Collado Gutiérrez,22,67,76,9,young
Deniz Undav,24,75,78,3,young
Troy Parrott,19,65,80,15,young
Silas Katompa Mvumpa,22,75,82,7,young
Mason Greenwood,19,79,90,11,young
Han-Noah Massengo,19,69,81,12,young
Chris Richards,21,73,82,9,young
Lucas Torreira,25,79,81,2,young
Frédéric Guilbert,26,78,79,1,young
Jorge Sánchez,23,75,80,5,young
Amadou Haidara,23,78,83,5,young
Josh Sargent,21,69,74,5,young
Joe Scally,18,71,82,11,young
Samuel Chukwueze,22,77,84,7,young
Hugo Guillamón Sammartín,21,75,83,8,young
Ander Barrenetxea,19,74,83,9,young
Ransford-Yeboah Königsdörffer,19,66,76,10,young
Alberto Moleiro González,17,70,82,12,young
Jordan Larsson,24,74,80,6,young
Emre Mor,23,72,77,5,young
Tahith Chong,21,70,80,10,young
Aymen Barkok,23,72,78,6,young
Iván Fresneda Corraliza,16,64,81,17,young
Jesús Vallejo Lázaro,24,75,79,4,young
Hee Chan Hwang,25,77,78,1,young
Jens Petter Hauge,21,75,82,7,young
Thierry Rendall Correia,22,75,81,6,young
Mattia Zaccagni,26,78,79,1,young
Bright Osayi-Samuel,23,73,79,6,young
Nahitan Nández,25,76,77,1,young
Gedson Carvalho Fernandes,22,76,82,6,young
Christoph Baumgartner,21,78,84,6,young
Luca Pellegrini,22,74,80,6,young
Vitaliy Mykolenko,22,76,83,7,young
Charlie Cresswell,18,65,82,17,young
Shamar Nicholson,24,72,77,5,young
Pierre Akono,21,59,70,11,young
Andrés Andrade,22,69,76,7,young
Aimar Sher,18,62,77,15,young
Gabriel Florentín,22,68,75,7,young
Ezequiel Busquets,20,64,73,9,young
Leonardo Henriques Coelho,28,71,72,1,young
Gift Links,22,66,74,8,young
Lukas Schleimer,21,64,69,5,young
Tom Clayton,20,57,72,15,young
Fabian de Keijzer,21,68,79,11,young
Melih Ibrahimoglu,20,62,72,10,young
Moisés Villarroel,22,68,77,9,young
Riku Danzaki,21,64,73,9,young
Edson Rivas,19,67,76,9,young
Christian Larotonda,22,68,76,8,young
Juan Ignacio Nardoni,18,66,76,10,young
Tom Dickson-Peters,18,56,67,11,young
Luis Iberico,23,67,73,6,young
Denilho Cleonise,19,65,75,10,young
Kartal Yılmaz,19,60,75,15,young
Liam Shaw,20,62,74,12,young
Jorge Padilla Soler,20,65,78,13,young
Alexandru Ilie,21,60,71,11,young
William Forrester,20,59,69,10,young
Armin Abaz,19,50,67,17,young
Adama Fofana,21,64,71,7,young
Zico Bailey,20,58,65,7,young
Sam Bowen,20,57,72,15,young
Leonardo Lopes de Souza,24,71,75,4,young
Marcelo Palomino,20,62,76,14,young
Sebastian Müller,20,63,74,11,young
Artem Bondarenko,20,65,78,13,young
Sebastian Berhalter,20,62,73,11,young
Scott Banks,19,59,73,14,young
Joaquín Sosa,19,66,76,10,young
Francesco Lo Celso,21,66,78,12,young
Henry Wise,21,59,69,10,young
Jake Scrimshaw,20,60,70,10,young
Takuro Kaneko,23,68,72,4,young
Niklas Geyrhofer,21,66,75,9,young
Warleson Lisboa Oliveira,24,66,70,4,young
Ander Iruarrizaga Díez,22,62,70,8,young
Abraham Rodriguez,18,54,70,16,young
John Pulskamp,20,62,75,13,young
Zak Emmerson,16,56,75,19,young
Alan Forrest,24,66,68,2,young
Tim Maciejewski,20,63,75,12,young
Javier Cueto Suárez,20,64,78,14,young
Jefferson Pessanha Agostinho,21,64,73,9,young
Niklas Hedl,20,60,74,14,young
Koen Casteels,29,85,86,1,young
Paulo Díaz,26,77,78,1,young
Joan Jordán Moreno,26,80,81,1,young
Alphonse Areola,28,81,83,2,young
Valentino Lazaro,25,76,77,1,young
Daniel Amartey,26,76,77,1,young
Ricardo Jorge da Luz Horta,26,79,80,1,young
Mathias Normann,25,75,78,3,young
Matías Vargas,24,76,79,3,young
Amadou Diawara,23,74,76,2,young
Christoph Daferner,23,68,74,6,young
Domingos Quina,21,70,79,9,young
Manuel Morlanes Ariño,22,75,84,9,young
Raoul Bellanova,21,70,79,9,young
Karl Hein,19,64,80,16,young
Jason Knight,20,69,78,9,young
Andrija Živković,24,77,79,2,young
Freddie Woodman,24,74,79,5,young
Everton Sousa Soares,25,79,80,1,young
Ola Aina,24,74,76,2,young
Ellyes Skhiri,26,79,81,2,young
Daniel Castelo Podence,25,78,79,1,young
Angelo Fulgini,24,78,82,4,young
Axel Disasi,23,76,81,5,young
Luiz Araújo,25,77,80,3,young
Roland Sallai,24,76,78,2,young
Lucas Robertone,24,76,81,5,young
Facundo Medina,22,75,79,4,young
Patrick Cutrone,23,73,78,5,young
Szymon Żurkowski,23,73,80,7,young
Andreas Skov Olsen,21,73,80,7,young
Guglielmo Vicario,24,75,81,6,young
Youcef Atal,25,75,78,3,young
Andoni Gorosabel Espinosa,24,77,82,5,young
Sebastián Córdova,24,75,80,5,young
Denys Popov,22,73,83,10,young
Nathan Wood,19,62,80,18,young
Niklas-Wilson Sommer,23,63,68,5,young
Anouar Ait El Hadj,19,69,83,14,young
Dennis Cirkin,19,64,77,13,young
Sang Bin Jeong,19,64,80,16,young
Dávid Hancko,23,77,85,8,young
Amadou Onana,19,73,84,11,young
Emiliano Buendía,24,79,82,3,young
Alex Scott,17,66,84,18,young
Seko Fofana,26,80,81,1,young
Ben Godfrey,23,77,85,8,young
Illan Meslier,21,77,84,7,young
Edmond Tapsoba,22,80,86,6,young
Liam Delap,18,64,84,20,young
Aaron Wan-Bissaka,23,80,83,3,young
Alban Lafont,22,79,85,6,young
Jesus Ferreira,20,73,83,10,young
Nathanaël Mbuku,19,72,83,11,young
Leon Goretzka,26,88,89,1,young
Benjamin White,23,79,86,7,young
Takehiro Tomiyasu,22,78,85,7,young
Ladislav Krejčí,22,76,84,8,young
Gonçalo Manuel Ganchinho Guedes,24,81,86,5,young
Owen Wijndal,21,79,84,5,young
Randal Kolo Muani,22,77,84,7,young
Daniel Maldini,19,64,78,14,young
Gonçalo Matias Ramos,20,74,85,11,young
Tyler Adams,22,76,81,5,young
Arnaut Danjuma,24,79,82,3,young
Weston McKennie,22,78,82,4,young
Joshua Kimmich,26,89,90,1,young
Andreas Christensen,25,82,86,4,young
Bruno Miguel Borges Fernandes,26,87,88,1,young
Rúben Santos Gato Alves Dias,24,88,91,3,young
Willem Geubbels,19,68,76,8,young
Quentin Merlin,19,67,84,17,young
Giorgi Mamardashvili,20,77,83,6,young
Denis Zakaria,24,81,86,5,young
Mikel Oyarzabal Ugarte,24,85,88,3,young
James Ward-Prowse,26,81,82,1,young
Lovro Majer,23,79,84,5,young
José Diogo Dalot Teixeira,22,78,84,6,young
Gabriel Slonina,17,65,81,16,young
Martin Terrier,24,80,83,3,young
Ilias Akhomach Chakkour,17,67,83,16,young
Manuel Locatelli,23,82,86,4,young
Rodrigo Hernández Cascante,25,87,89,2,young
Aaron Ramsdale,23,81,86,5,young
Mikel Merino Zazón,25,83,87,4,young
Francisco José García Torres,21,73,84,11,young
Ilaix Moriba,18,73,84,11,young
Antonio Blanco Conde,20,71,83,12,young
Nuno Albertino Varela Tavares,21,73,80,7,young
Dan-Axel Zagadou,22,77,82,5,young
Alfie Devine,16,60,85,25,young
Fabio Miretti,17,65,82,17,young
Billy Gilmour,20,72,82,10,young
Andreas Schjelderup,17,66,84,18,young
Eric García Martret,20,79,85,6,young
Rodrigo Schlegel,24,64,71,7,young
Sang Ho Na,24,70,73,3,young
Anthony Hartigan,21,63,70,7,young
Fredrik P. Knudsen,24,64,71,7,young
Charles Rigon Matos,25,66,70,4,young
Alberto Rodríguez Baró,23,67,76,9,young
Thomas Basila,22,64,74,10,young
Sebastian Mai,27,67,68,1,young
Nazim Sangaré,27,71,72,1,young
Jeremias Lorch,25,65,67,2,young
Hicham Mahou,21,65,72,7,young
Alex Perry,23,60,64,4,young
Juan Matheus Alano Nascimento,24,70,72,2,young
Philipp Wiesinger,27,71,73,2,young
Lukas Grgic,25,68,71,3,young
Leonardo Koutris,25,72,74,2,young
Francis Uzoho,21,70,82,12,young
Zoran Arsenić,27,66,68,2,young
Davor Lovren,22,60,68,8,young
Bevic Moussiti-Oko,26,67,68,1,young
Kouadio-Yves Dabila,24,68,74,6,young
Sandro Ingolitsch,24,68,73,5,young
Maximilian Thalhammer,23,68,72,4,young
Melle Meulensteen,21,68,75,7,young
Tom Bayliss,22,63,70,7,young
Alan Medina,23,68,74,6,young
Fridolin Wagner,23,64,69,5,young
Lukas Watkowiak,25,62,67,5,young
Dawid Kurminowski,22,64,73,9,young
Gustavo Torres,25,65,68,3,young
Dylan Batubinsika,25,68,73,5,young
Eduardo Tercero,25,67,70,3,young
James Waite,22,60,66,6,young
Davit Khocholava,28,73,74,1,young
Damian Rasak,25,66,69,3,young
Andrés Ávila,23,61,67,6,young
Javier Alonso Bello,22,67,74,7,young
Anthony Fontana,21,66,73,7,young
Connor Goldson,28,75,76,1,young
Marcus Bettinelli,29,71,72,1,young
Luca de la Torre,23,69,75,6,young
César Montes,24,76,79,3,young
Thomas Henry,26,74,75,1,young
Keita Endo,23,69,74,5,young
Fedor Chalov,23,73,77,4,young
Nana Ampomah,25,67,68,1,young
Diadié Samassékou,25,76,79,3,young
Luca Itter,22,69,75,6,young
João Manuel Neves Virgínia,21,67,79,12,young
Florent Muslija,22,68,76,8,young
Georgios Giakoumakis,26,73,74,1,young
Benjamín Garré,20,68,79,11,young
Jan Žambůrek,20,62,74,12,young
Güven Yalçın,22,69,76,7,young
Bafodé Diakité,20,68,77,9,young
Odin Thiago Holm,18,62,80,18,young
Michał Karbownik,20,68,75,7,young
Jacob Greaves,20,68,77,9,young
Halil İbrahim Dervişoğlu,21,71,78,7,young
Ryan Longman,20,67,76,9,young
Darko Churlinov,20,67,77,10,young
Allahyar Sayyadmanesh,20,68,79,11,young
Adrián Bernabé García,20,61,76,15,young
Alexis Flips,21,71,78,7,young
Tommy St. Jago,21,70,80,10,young
Pépé Bonet,18,63,76,13,young
Erik Lira,21,70,80,10,young
Matthias Braunöder,19,64,79,15,young
Lorenz Assignon,21,69,79,10,young
Christopher Wooh,19,68,77,9,young
Agustín Martegani,21,67,77,10,young
Hákon Arnar Haraldsson,18,61,78,17,young
Björn Meijer,18,64,80,16,young
Enrique Herrero García,16,57,80,23,young
Maksim Paskotši,18,60,78,18,young
Cameron Humphreys,17,53,68,15,young
Christian Gómez Vela,21,65,77,12,young
Kevin Escamilla,27,66,67,1,young
Federico Vico Villegas,26,69,70,1,young
Jak Alnwick,28,67,69,2,young
Matt Ingram,27,67,69,2,young
Nicola Murru,26,72,73,1,young
Marius Høibråten,26,70,73,3,young
Jakob Haugaard,29,65,66,1,young
Dylan Louiserre,26,68,70,2,young
Jacob Ortmark,23,64,67,3,young
Ronan Coughlan,24,61,64,3,young
David Sambissa,25,65,66,1,young
Jacopo Petriccione,26,69,70,1,young
Tom Beadling,25,60,62,2,young
Connal Trueman,25,65,69,4,young
Rezan Corlu,22,66,72,6,young
Charlie Colkett,24,62,64,2,young
Marlon Frey,25,64,67,3,young
Jason Kerr,24,68,74,6,young
Lukas Boeder,24,65,69,4,young
Omar Islas,25,67,68,1,young
Ilias Chatzitheodoridis,23,66,72,6,young
Adam Pearce,24,58,63,5,young
Rodrigo Vargas,26,65,66,1,young
Javier Muñoz Jiménez,26,68,69,1,young
Gustavo H. Ferrareis,25,69,70,1,young
Carlos Lobos,24,62,65,3,young
Luca Sosa,27,68,70,2,young
Ali Coote,23,61,69,8,young
Andrea Favilli,24,69,76,7,young
George Timotheou,23,60,65,5,young
Antonio Milić,27,69,70,1,young
Franz Brorsson,25,67,70,3,young
Sebastian Ring,26,63,64,1,young
David Atanga,24,66,69,3,young
Lee Desmond,26,64,66,2,young
Víctor Meseguer Cavas,22,68,77,9,young
Ardian Ismajli,24,71,74,3,young
Pablo Ortiz,21,63,75,12,young
Liam Loughlan,19,53,64,11,young
Apostolos Apostolopoulos,18,62,79,17,young
Casper Staring,20,62,74,12,young
Sava-Arangel Čestić,20,67,77,10,young
Charles-Jesaja Herrmann,21,62,73,11,young
Eñaut Mendía Berasategi,22,61,72,11,young
Pau Víctor Delgado,19,63,73,10,young
Adrián Turmo Jodar,19,63,77,14,young
Armel Zohouri,20,59,66,7,young
Ross Graham,20,59,74,15,young
Kerim Alıcı,24,65,72,7,young
Javier Enrique Delgado Saverio,22,65,75,10,young
Jesse Tugbenyo,19,61,71,10,young
Jared Harlock,18,58,75,17,young
Lenni Cirino,18,58,76,18,young
Jack Maher,21,62,72,10,young
Adam MacKinnon,18,53,73,20,young
Matthew Wright,18,56,71,15,young
Sullivan Péan,21,64,73,9,young
Luis Gustavo Sánchez,21,58,66,8,young
Nikolaj Moller,18,60,76,16,young
Marcos García Trabanco,20,62,73,11,young
Matías Lazo,17,61,75,14,young
Salomón Rodríguez,21,64,74,10,young
Franz Gonzáles,21,66,76,10,young
Chinonso Offor,21,59,73,14,young
Wouter George,19,59,70,11,young
Lucas Wolf,19,56,68,12,young
Yahya Soumaré,21,62,73,11,young
Ricardo Lagos,25,67,70,3,young
Federico Vera,23,69,75,6,young
Imanol Machuca,21,66,75,9,young
Gabriel Villamíl,20,64,73,9,young
Tim Latteier,21,60,67,7,young
Lucas Rodríguez,24,64,67,3,young
Jesús Daniel Bueno Áñez,22,68,78,10,young
Wout De Buyser,20,56,67,11,young
Loris Mouyokolo,20,63,73,10,young
Masaki Watai,21,65,74,9,young
Lucas Brumme,21,63,68,5,young
Tomás Cavanagh,20,63,73,10,young
Takahiro Akimoto,23,65,71,6,young
Mutsuki Kato,23,65,68,3,young
Sebastian Grach,20,55,65,10,young
Jorge Alejandro Rodríguez,19,64,74,10,young
Valgeir Lunddal,19,59,70,11,young
Rida Zouhir,17,56,73,17,young
Sang Hyuk Park,19,56,73,17,young
Zaid Romero,21,67,73,6,young
Jalen Neal,17,48,69,21,young
Aimé Mabika,22,60,67,7,young
Isak Hien,22,55,64,9,young
Raúl Sandoval,21,60,69,9,young
Oliver Steurer,26,63,66,3,young
Matthew Sutton,21,55,66,11,young
Bartłomiej Gradecki,21,59,67,8,young
Kevin Kouassivi-Benissan,22,58,66,8,young
Daniel Mantilla,24,69,72,3,young
Hyun Woo Kim,22,54,65,11,young
Matt Real,21,64,72,8,young
Kai Brünker,27,63,64,1,young
Rodrigo Pollero,24,62,66,4,young
Luciano Recalde,25,65,68,3,young
Marko Mihojević,25,68,73,5,young
Marcelo Allende,22,65,75,10,young
Adrián Mora,23,67,73,6,young
Bruno Miguel Carapeto dos Reis,21,62,70,8,young
Eryk Williamson,24,68,75,7,young
Wessam Abou Ali,21,60,67,7,young
Carlo Sickinger,23,65,72,7,young
Yosuke Akiyama,26,62,63,1,young
Jon Gallagher,25,63,64,1,young
Ben Mines,21,60,68,8,young
Simon Graves,22,65,72,7,young
Jonathan Bond,28,68,70,2,young
Zacharie Boucher,29,67,68,1,young
Remi Matthews,27,65,67,2,young
Zander Clark,29,68,70,2,young
Maxime Dupé,28,72,74,2,young
Luka Krajnc,26,68,69,1,young
Paul Nardi,27,73,76,3,young
Jere Uronen,26,72,73,1,young
Lasse Vigen,26,69,70,1,young
Alan Uryga,27,65,66,1,young
David Henen,25,66,67,1,young
Queensy Menig,24,69,72,3,young
Ross Sinclair,20,52,60,8,young
Hussein Ali,19,60,68,8,young
Korede Adedoyin,20,58,69,11,young
Ross Munro,21,52,62,10,young
Tarık Çetin,24,65,70,5,young
Jack Davies,18,54,67,13,young
Zain Issaka,24,57,62,5,young
Hector Kyprianou,20,62,71,9,young
Ege Özkayımoğlu,19,60,72,12,young
Ludwig Francillette,22,61,69,8,young
Junior Hernández,22,64,73,9,young
Vadim Karpov,18,64,79,15,young
Zak Rudden,21,61,71,10,young
Andrija Radovanović,20,56,68,12,young
Prabhsukhan Gill,20,55,67,12,young
Abdullah Nasser,24,55,58,3,young
Abdullah Al Hassan,22,55,66,11,young
Kwasi Sibo,23,63,72,9,young
Issa Soumaré,20,61,72,11,young
Leandro Fernandes da Cunha,21,61,70,9,young
Gastón Comas,23,65,72,7,young
Antonis Gaitanidis,21,62,73,11,young
Jeremy Cijntje,22,63,68,5,young
Abdullah Al Qahtani,22,57,66,9,young
Alexander Muci,20,52,66,14,young
Alan Rodríguez,20,62,75,13,young
José Canale,24,68,74,6,young
Jean-Charles Castelletto,26,74,76,2,young
Paul Mullin,26,67,68,1,young
Baily Cargill,25,64,66,2,young
Baptiste Santamaria,26,76,77,1,young
Brandon Borrello,25,66,67,1,young
Jonas Bager,24,69,73,4,young
Iván Villar Martínez,23,69,76,7,young
Dimitri Oberlin,23,64,69,5,young
Samuel Bastien,24,71,76,5,young
Jordy de Wijs,26,70,73,3,young
Juan Ferney Otero,26,73,74,1,young
Vincent Koziello,25,69,72,3,young
Filippo Romagna,24,69,73,4,young
Marko Johansson,22,67,73,6,young
Diego Valoyes,24,74,77,3,young
Benedikt Gimber,24,70,75,5,young
José Ndong Machín Dicombo,24,69,74,5,young
Alexander Hack,27,73,74,1,young
Rémi Oudin,24,73,76,3,young
Patryk Szysz,23,68,73,5,young
Idrissa Doumbia,23,72,77,5,young
George Cox,23,69,76,7,young
Houboulang Mendes,23,70,73,3,young
Sam Schreck,22,64,70,6,young
Doğucan Haspolat,21,67,77,10,young
Julien Ngoy,23,68,73,5,young
Enrico Brignola,21,68,76,8,young
Miguel Ângelo Moreira Magalhães,22,61,70,9,young
Ronald Hernández,23,64,71,7,young
Daniel Escriche Romero,23,67,74,7,young
Francis Jno-Baptiste,21,60,66,6,young
Nicolás Linares,25,67,70,3,young
Benjamín Berríos,23,69,76,7,young
Aristóteles Romero,24,62,64,2,young
Lyle Foster,19,65,75,10,young
Marko Kolar,26,63,66,3,young
Daniel Stynes,22,58,65,7,young
Qinghao Xue,20,48,61,13,young
Zhen Wei,24,64,71,7,young
Dennis Smarsch,22,64,73,9,young
Tylor Golden,21,57,63,6,young
Hugo Andersson,22,61,72,11,young
Billy Crellin,21,57,69,12,young
Zichang Huang,24,63,66,3,young
Boyd Lucassen,23,67,76,9,young
Hernán De La Fuente,24,71,75,4,young
Anas Ouahim,23,65,69,4,young
Lucas de Souza Cunha,24,70,77,7,young
Mateo Retegui,22,69,77,8,young
Vagner José Dias Goncalves,25,68,71,3,young
Tiago Magalhães de Sá,26,72,76,4,young
Jean-Claude Billong,27,67,68,1,young
Jin Woo Jeon,21,61,67,6,young
Olaus Jair Skarsem,22,64,70,6,young
